,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,20310_2023-03-18,20311_2023-03-18,20312_2023-03-18,20313_2023-03-18,20314_2023-03-18,20315_2023-03-18,20316_2023-03-18,20317_2023-03-18,20318_2023-03-18,20319_2023-03-18,20320_2023-03-18,20321_2023-03-18,20322_2023-03-18,20323_2023-03-18,20324_2023-03-18,20325_2023-03-18,20326_2023-03-18,20327_2023-03-18,20328_2023-03-18,20329_2023-03-18,20310_2023-03-28,20311_2023-03-28,20312_2023-03-28,20313_2023-03-28,20314_2023-03-28,20315_2023-03-28,20316_2023-03-28,20317_2023-03-28,20318_2023-03-28,20319_2023-03-28,20320_2023-03-28,20321_2023-03-28,20322_2023-03-28,20323_2023-03-28,20324_2023-03-28,20325_2023-03-28,20326_2023-03-28,20327_2023-03-28,20328_2023-03-28,20329_2023-03-28,20310_2023-04-07,20311_2023-04-07,20312_2023-04-07,20313_2023-04-07,20314_2023-04-07,20315_2023-04-07,20316_2023-04-07,20317_2023-04-07,20318_2023-04-07,20319_2023-04-07,20320_2023-04-07,20321_2023-04-07,20322_2023-04-07,20323_2023-04-07,20324_2023-04-07,20325_2023-04-07,20326_2023-04-07,20327_2023-04-07,20328_2023-04-07,20329_2023-04-07,20310_2023-04-17,20311_2023-04-17,20312_2023-04-17,20313_2023-04-17,20314_2023-04-17,20315_2023-04-17,20316_2023-04-17,20317_2023-04-17,20318_2023-04-17,20319_2023-04-17,20320_2023-04-17,20321_2023-04-17,20322_2023-04-17,20323_2023-04-17,20324_2023-04-17,20325_2023-04-17,20326_2023-04-17,20327_2023-04-17,20328_2023-04-17,20329_2023-04-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.00634705,0.003267544,0.001675943,0.001309752,-0.000806362,-0.001882758,-0.000251575,-0.003336623,-0.002464302,0.000713664,-0.001204553,-0.001504513,-0.007255993,0.000237649,0.025416445,-0.005331136,-0.000557721,-0.00422521,0.00203563,1.24E-05,0.010012351,0.001627817,0.001605954,-0.00288304,0.000417402,0.000708744,-0.003426144,0.00895455,0.002030754,-0.003205405,-0.004400404,-0.000736757,-0.000856662,-0.002568083,0.002425219,-0.002826002,0.002612508,-0.000601564,-0.001087925,-0.008632395,0.008285188,0.001336354,-9.16E-05,-0.00570885,0.000462934,0.000182913,3.15E-06,0.004778204,0.001719907,-0.00025854,-0.002308174,0.000291008,0.000230981,0.000748222,0.000705813,-0.001145515,-0.001463074,0.001296615,-0.003194648,-0.005687142,-0.004998337,-0.00381642,0.000580541,-0.005277302,-0.003368076,0.00916669,0.003809786,0.004491641,0.002253234,0.002097262,0.000985168,-0.002482241,-0.001238725,-0.000770492,-0.001108677,0.00087091,-0.001521911,0.000676477,-0.00236546,0.001165347
2,-0.012984612,0.005784683,0.001855495,0.002490177,-0.00152525,-0.003076252,-0.001165528,-0.006581925,-0.004743744,0.001610379,-0.002705806,-0.003405052,-0.0137304,0.000660484,0.050676738,-0.010861205,0.001091006,-0.007424427,0.003497072,-0.000431058,0.020023247,0.003276814,0.003574164,-0.001660368,0.000126566,0.002913607,-0.007427757,0.017477615,0.003452181,-0.007562907,-0.009019571,-0.001870879,-0.002226228,-0.005496794,0.006116052,-0.005969634,0.005451908,-0.0011139,-0.00231935,-0.017210684,0.016351292,0.002344483,-0.000572631,-0.013323978,0.001746466,0.001123944,-0.000795947,0.009315157,0.00261223,-0.000669241,-0.002401862,0.000466811,0.000149529,0.001036335,0.001785441,-0.001541576,-0.004072482,0.002563474,-0.00587163,-0.009909897,-0.013183598,-0.000553065,0.00258685,-0.010733584,-2.54E-05,0.014603725,0.005341899,0.001882646,0.006206647,0.008327087,-0.001404878,-0.004259698,-0.003346232,-0.002178501,-0.001388968,0.001426747,-0.002726755,0.000581025,-0.005757451,0.003633181
3,-0.019388962,0.008706518,0.002814626,0.002600765,-0.002126715,-0.003558193,-0.003323483,-0.009038315,-0.006725207,0.002673176,-0.003581099,-0.004393495,-0.019050327,-0.000404139,0.074583083,-0.016193098,5.95E-05,-0.010554345,0.005824152,-0.000596484,0.030149737,0.004433597,0.004691853,0.004552742,-0.001413216,0.004924361,-0.010906261,0.026619223,0.004604638,-0.012082251,-0.013823661,-0.004207011,-0.003685799,-0.009438483,0.009251169,-0.009997293,0.008216078,-0.001853575,-0.003531316,-0.0259329,0.024706404,0.001675295,-0.00125076,-0.01205284,-0.001486363,0.002250696,-0.001470316,0.01441141,0.003257469,-0.003682764,-0.001370533,-0.00037848,0.000191716,0.000887137,0.002830676,-0.003254005,-0.003467308,0.003480216,-0.008146502,-0.0166569,-0.020425265,-0.000204319,0.004843628,-0.013984862,0.002520904,0.020739585,0.007215593,-0.005260883,0.00920893,0.013008078,-0.00283534,-0.00677114,-0.004908669,-0.003553766,-0.002480096,0.001594455,-0.001398382,0.000796966,-0.00715643,0.006942103
4,-0.02600102,0.011391727,0.005586928,0.003130323,-0.002655682,-0.004439643,-0.004704948,-0.010867377,-0.007996045,0.003714107,-0.005147163,-0.005907523,-0.024736809,-0.002166887,0.097981487,-0.021605793,0.001255934,-0.013577056,0.006783786,-0.000589033,0.040264139,0.00682904,0.007302341,0.001729695,-0.00214122,0.004377241,-0.012959124,0.029302798,0.006381191,-0.015594227,-0.01810453,-0.005626666,-0.003851687,-0.012136351,0.013140719,-0.012762078,0.012012185,-0.001129446,-0.00398488,-0.032464232,0.032668066,-2.33E-05,-0.001157069,-0.009145955,-0.004400594,0.001366988,-0.000562218,0.019558542,0.00327248,-0.007523606,-0.00106309,-0.002263713,4.53E-05,0.001546301,0.004038751,-0.004245405,-0.004760724,0.004813128,-0.009325744,-0.023603906,-0.027509661,0.00120683,0.006575411,-0.017009062,0.006716106,0.026000464,0.009819406,-0.014492937,0.013679959,0.017054741,-0.003774497,-0.009276209,-0.006843517,-0.005222257,-0.002646179,0.001031876,0.000349818,0.000527015,-0.008354733,0.010316518
5,-0.032704204,0.014377284,0.007419862,0.005423578,-0.003658235,-0.00566933,-0.006370003,-0.01086705,-0.010249685,0.00452008,-0.006847724,-0.007469067,-0.030181354,-0.003738962,0.120978414,-0.026645884,0.000646189,-0.015847294,0.00738373,-0.001128514,0.050911357,0.004456468,0.010235273,-0.000870671,-0.005591392,0.005535385,-0.009772641,0.034192181,0.007690812,-0.022326566,-0.022210776,-0.007530274,-0.005285902,-0.014525751,0.017137562,-0.015459444,0.017236214,0.000824901,-0.003722711,-0.040190761,0.040043655,-0.001495184,-5.39E-05,-0.007030364,-0.005558411,-0.00038566,0.000554073,0.024611792,0.004019721,-0.011893619,-0.000852169,-0.003686941,-0.000277342,0.001036648,0.005116306,-0.00460338,-0.005536764,0.0063461,-0.01030397,-0.030029832,-0.034482543,-4.79E-05,0.007207058,-0.019008285,0.009469234,0.030839503,0.012366635,-0.022346832,0.017358483,0.020165585,-0.004669142,-0.012192915,-0.008554561,-0.00688699,-0.00295561,0.000501912,0.004700607,-0.000117578,-0.00688355,0.014351719
6,-0.039417286,0.016692791,0.007787058,0.007891843,-0.003610617,-0.005904384,-0.007881641,-0.009654362,-0.011840148,0.00619056,-0.008763635,-0.009082044,-0.036012359,-0.005558816,0.143327324,-0.032082692,-0.00045188,-0.01918669,0.008859838,-0.002699802,0.059800993,0.004034458,0.01314801,0.002071376,-0.006967405,0.004546634,-0.009740262,0.042311502,0.009129411,-0.026841019,-0.027124218,-0.008772512,-0.006775608,-0.017720281,0.02135739,-0.018848952,0.02070362,0.000726815,-0.004655898,-0.048984168,0.046758484,-0.003155727,0.002109378,-0.005199542,-0.007354248,-0.00063018,0.001310694,0.02898036,0.004611616,-0.015926442,-0.001083117,-0.005451947,-0.001383808,0.000745874,0.006639941,-0.005226461,-0.004622334,0.007384324,-0.011893507,-0.036778203,-0.041639422,0.002552648,0.010281311,-0.023297679,0.013406417,0.036528622,0.011526149,-0.027183359,0.022570658,0.025951571,-0.005474364,-0.013721695,-0.009930234,-0.007459012,-0.005417996,0.000200916,-8.77E-05,-0.001477199,-0.007448572,0.018627917
7,-0.046137761,0.018209738,0.008151265,0.007939577,-0.004381781,-0.007641575,-0.008036066,-0.007749413,-0.014348884,0.006690278,-0.010943111,-0.010295344,-0.041718208,-0.007820379,0.167634964,-0.037387557,0.003678567,-0.022247559,0.010714687,-0.005889982,0.069960356,0.002788221,0.016467725,0.010180898,-0.010311003,0.004022085,-0.009573309,0.046940168,0.010437958,-0.034373884,-0.03090768,-0.010493581,-0.007238128,-0.0196528,0.025070373,-0.021623424,0.019482802,0.002409596,-0.005098375,-0.058245276,0.053736424,-0.0010089,0.00209212,-0.00251401,-0.006196714,0.000314395,-0.002038104,0.032825372,0.005593038,-0.015402521,-0.001307538,-0.005007315,-0.002247881,0.000450263,0.007117884,-0.007647898,-0.008615425,0.0058981,-0.01543863,-0.041340567,-0.048376099,0.002458532,0.01231887,-0.025771352,0.015739794,0.041142311,0.012883012,-0.032176186,0.027238771,0.029236157,-0.005290114,-0.01571912,-0.010569065,-0.008013191,-0.00621893,-0.000383082,-0.002394308,-0.002005602,-0.008274522,0.02264323
