,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,20310_2023-08-02,20311_2023-08-02,20312_2023-08-02,20313_2023-08-02,20314_2023-08-02,20315_2023-08-02,20316_2023-08-02,20317_2023-08-02,20318_2023-08-02,20319_2023-08-02,20320_2023-08-02,20321_2023-08-02,20322_2023-08-02,20323_2023-08-02,20324_2023-08-02,20325_2023-08-02,20326_2023-08-02,20327_2023-08-02,20328_2023-08-02,20329_2023-08-02,20310_2023-08-12,20311_2023-08-12,20312_2023-08-12,20313_2023-08-12,20314_2023-08-12,20315_2023-08-12,20316_2023-08-12,20317_2023-08-12,20318_2023-08-12,20319_2023-08-12,20320_2023-08-12,20321_2023-08-12,20322_2023-08-12,20323_2023-08-12,20324_2023-08-12,20325_2023-08-12,20326_2023-08-12,20327_2023-08-12,20328_2023-08-12,20329_2023-08-12,20310_2023-08-22,20311_2023-08-22,20312_2023-08-22,20313_2023-08-22,20314_2023-08-22,20315_2023-08-22,20316_2023-08-22,20317_2023-08-22,20318_2023-08-22,20319_2023-08-22,20320_2023-08-22,20321_2023-08-22,20322_2023-08-22,20323_2023-08-22,20324_2023-08-22,20325_2023-08-22,20326_2023-08-22,20327_2023-08-22,20328_2023-08-22,20329_2023-08-22,20310_2023-09-01,20311_2023-09-01,20312_2023-09-01,20313_2023-09-01,20314_2023-09-01,20315_2023-09-01,20316_2023-09-01,20317_2023-09-01,20318_2023-09-01,20319_2023-09-01,20320_2023-09-01,20321_2023-09-01,20322_2023-09-01,20323_2023-09-01,20324_2023-09-01,20325_2023-09-01,20326_2023-09-01,20327_2023-09-01,20328_2023-09-01,20329_2023-09-01
8,0.018060099,-0.004629269,-0.02019044,-0.015188243,-0.023856065,0.005330713,0.146753731,0.029704294,-0.001517465,-0.017823875,-0.216071276,0.098297219,0.020401674,0.000828614,-0.000777788,0.003180749,-0.01801712,-0.001048884,-0.03236698,-0.009108132,0.030024157,0.014846653,0.086578543,0.055934486,-0.013531162,0.013695629,-0.366096317,0.071766835,-0.016204689,-0.03543172,-0.120984985,0.088380197,-0.025880747,0.030363126,0.052630812,0.066053747,0.025563259,0.02270858,-0.011249935,0.010943045,-0.026453575,-0.013957844,0.057419667,0.045277573,-0.069179186,-0.010717493,-0.21973233,0.072644729,-0.018926969,-0.019969988,-0.059625231,0.059670234,0.022394661,0.004735903,0.012707153,0.04564176,0.016737836,0.023529373,0.054671295,0.007791769,0.010966344,0.013266121,0.039074913,0.037386347,-0.009359512,-0.011870279,-0.14559601,0.036527677,-0.018306246,-0.017901014,-0.025696068,0.037425666,0.01083126,0.013933299,0.015617117,0.051800585,-0.001815688,-0.003202871,-0.032101819,-0.009714118
9,0.021817445,-0.00562651,-0.025324196,-0.016420214,-0.028510293,0.005954879,0.170559554,0.032753815,-0.000889654,-0.018940466,-0.241748804,0.106585557,0.024951169,-0.000131024,-0.001122798,0.001623783,-0.022224579,-0.000995024,-0.035246455,-0.011355377,0.014275875,0.013385957,0.098151334,0.066516871,-0.010468755,0.017170493,-0.409535459,0.08393364,-0.015437584,-0.038697434,-0.140743053,0.109687005,-0.030530486,0.032976632,0.058549047,0.069603876,0.029648231,0.029361282,-0.010822437,0.010109197,-0.029661174,-0.015586009,0.063928039,0.050376394,-0.079193731,-0.013009779,-0.247468955,0.082473506,-0.02057843,-0.022133914,-0.064382372,0.067114232,0.026149042,0.004615927,0.014499494,0.052087728,0.01851287,0.026185723,0.061720539,0.0068251,0.012157926,0.014724884,0.043212325,0.041168467,-0.010389472,-0.013959982,-0.16337497,0.041313963,-0.019527964,-0.017879038,-0.029863653,0.041947545,0.011375887,0.015966021,0.017777156,0.058562907,-0.002747326,-0.004502643,-0.035592045,-0.010151654
10,0.025689985,-0.006121022,-0.030635312,-0.017101764,-0.033465833,0.008016409,0.194184322,0.035990565,-0.000420954,-0.019527758,-0.267604307,0.115263207,0.02968569,-0.001030465,-0.001377771,0.000734149,-0.027122721,-0.001557089,-0.038340344,-0.013807226,-0.000697023,0.013474008,0.109797806,0.079063013,-0.006686058,0.021008744,-0.454421652,0.095855971,-0.016809584,-0.038737572,-0.161180694,0.134696896,-0.035142163,0.035897615,0.065907383,0.069689694,0.031762124,0.032702177,-0.01036447,0.010287249,-0.032569436,-0.016525326,0.070451938,0.056407926,-0.088896805,-0.014293173,-0.27546229,0.091301399,-0.022428409,-0.023508415,-0.069813697,0.073651104,0.02907529,0.004491051,0.016302257,0.056658665,0.020258544,0.029152867,0.070175367,0.005888519,0.013581346,0.017074077,0.04654728,0.044986216,-0.010556021,-0.015816422,-0.180276798,0.046379377,-0.02045517,-0.017450687,-0.033489567,0.046595978,0.00791821,0.017666334,0.019726525,0.066097821,-0.003796123,-0.006283482,-0.038518412,-0.010392359
11,0.029246738,-0.007116225,-0.035827027,-0.017230487,-0.039088446,0.010598802,0.218058095,0.039425584,0.000294112,-0.020950733,-0.291525326,0.12204455,0.031273937,-0.001653915,-0.001792754,0.000396905,-0.031076366,-0.001736742,-0.041009237,-0.016634218,-0.013064577,0.013504307,0.119513617,0.089114995,-0.003613392,0.023239258,-0.498933489,0.106417083,-0.019215212,-0.0405304,-0.180914482,0.158728681,-0.029456718,0.038069629,0.071883432,0.071406348,0.033552809,0.035547552,-0.011193059,0.008779128,-0.030070473,-0.017180898,0.076966357,0.058439572,-0.092547731,-0.016208771,-0.302178427,0.09766419,-0.023288268,-0.026186022,-0.072596941,0.082302368,0.0258969,0.003541285,0.017465155,0.061523727,0.020978031,0.030763968,0.078169949,0.00539259,0.014924787,0.018860565,0.050203756,0.048188561,-0.010551608,-0.0175663,-0.198033535,0.051019539,-0.021387212,-0.017084586,-0.039038548,0.051583495,0.008502942,0.019318953,0.022681163,0.072691222,-0.005431797,-0.00872885,-0.041249694,-0.011499525
12,0.033574363,-0.007220391,-0.040757206,-0.016724234,-0.04412457,0.013707677,0.242216029,0.041169397,0.000537842,-0.02138187,-0.317205867,0.130178614,0.030937004,-0.001870495,-0.001356228,-0.002092547,-0.035368243,-0.001638433,-0.044151947,-0.018642744,-0.019983939,0.01436315,0.12970524,0.098024715,0.000505993,0.024354907,-0.544232097,0.116778024,-0.022860131,-0.042393596,-0.200982838,0.184586044,-0.026637073,0.039022008,0.077662272,0.071390892,0.034281369,0.041309601,-0.012494153,0.008221909,-0.026518705,-0.01632464,0.083405789,0.061482529,-0.098368462,-0.017110861,-0.330305994,0.10464401,-0.022798068,-0.030301426,-0.077137991,0.088693992,0.025893144,0.002629727,0.018729769,0.065086061,0.022048353,0.033080458,0.087292673,0.004353229,0.013450865,0.018693203,0.055376388,0.051135095,-0.012170102,-0.020853746,-0.213107604,0.056860823,-0.02286694,-0.018593981,-0.04186365,0.054390635,0.00685352,0.022455189,0.025550914,0.082165061,-0.003338719,-0.008692082,-0.043734093,-0.014142015
13,0.037708017,-0.007779401,-0.045525212,-0.015482225,-0.050148747,0.016187155,0.266326985,0.043565576,0.001174497,-0.021942736,-0.343979314,0.141570648,0.032356974,-0.002331644,-0.001719408,-0.004743609,-0.03921588,-0.0013908,-0.04830294,-0.020489859,-0.024873844,0.014388036,0.139887708,0.105447773,0.004312963,0.025942972,-0.586982446,0.127069503,-0.025284058,-0.047319855,-0.221011829,0.209583929,-0.024352242,0.03960228,0.081860533,0.072556185,0.036760422,0.04721279,-0.013681208,0.006713659,-0.02472506,-0.015638281,0.089777663,0.065959473,-0.107302415,-0.018912342,-0.357504343,0.11227378,-0.022170744,-0.035717582,-0.081103807,0.093278039,0.026905961,0.002698219,0.019250915,0.070458249,0.025171631,0.035034745,0.0980176,0.001372499,0.011941678,0.017711546,0.060839151,0.053498287,-0.013995837,-0.023980088,-0.227229819,0.06219599,-0.021333766,-0.020338066,-0.045841383,0.058552307,0.006010392,0.02556271,0.028031837,0.092250191,-0.005560792,-0.008575095,-0.046338823,-0.017179875
14,0.041676458,-0.008397443,-0.052148117,-0.015642805,-0.056053714,0.019283733,0.28972891,0.045486946,0.001465196,-0.021230197,-0.368835918,0.153730377,0.034517297,-0.003340619,-0.003391182,-0.007134028,-0.044369459,-0.000599333,-0.052175173,-0.021952947,-0.031527592,0.014527116,0.150061526,0.112692732,0.008289816,0.026364815,-0.630077447,0.136744804,-0.026459718,-0.051320104,-0.2414248,0.237568931,-0.021437534,0.039167502,0.086816351,0.07240574,0.037936433,0.052627796,-0.014860317,0.005925445,-0.024216821,-0.01560933,0.096156966,0.070079587,-0.118347465,-0.020992797,-0.384187459,0.120795189,-0.022060123,-0.040270191,-0.085993969,0.098936271,0.030106737,0.002357409,0.020341799,0.075187896,0.028521682,0.038031271,0.107944713,-0.001502742,-0.000612007,0.017693612,0.068090459,0.057321631,-0.013659833,-0.028831942,-0.233289728,0.067432528,-0.020543617,-0.022539245,-0.054564501,0.064773055,0.000678462,0.03360399,0.029675914,0.10457358,-0.006509515,-0.012583799,-0.051531247,-0.013820903
15,0.045397387,-0.009167487,-0.057707538,-0.015528165,-0.062560826,0.022975538,0.313906373,0.047345627,0.001176889,-0.020790001,-0.394485603,0.166558734,0.036072333,-0.004517162,-0.005175185,-0.009410074,-0.047918253,0.000313921,-0.05573336,-0.025290588,-0.043890768,0.01647725,0.169066298,0.116991177,0.012012448,0.018395797,-0.672456465,0.148088657,-0.031453722,-0.065215287,-0.239386593,0.250465451,-0.010471413,0.041191264,0.088116416,0.076189442,0.047520803,0.06046569,-0.019879247,-0.000507907,-0.023344394,-0.015828971,0.102915758,0.074904267,-0.129919058,-0.023128082,-0.410684136,0.129218231,-0.021101175,-0.044858203,-0.089905836,0.104090102,0.034128564,0.00226688,0.02170504,0.079152919,0.031972663,0.040973669,0.115740385,-0.005067965,-0.013041202,0.018312435,0.074193632,0.061307788,-0.011477915,-0.031444731,-0.239567704,0.070308797,-0.01958602,-0.023072513,-0.067296662,0.072731145,-0.003489381,0.040059205,0.031502038,0.113097813,-0.006549864,-0.011487652,-0.055898001,-0.012986503
16,0.049023989,-0.009854861,-0.063375517,-0.015959611,-0.069578344,0.025751211,0.336892561,0.048786939,-0.000146188,-0.02069146,-0.418540046,0.178569143,0.038170923,-0.005592377,-0.006529153,-0.011973712,-0.047283792,0.000518132,-0.058755642,-0.030118288,-0.044191015,0.017567991,0.180132987,0.126666294,0.016995785,0.02070853,-0.718192322,0.155157997,-0.038905216,-0.066590481,-0.249872686,0.257922549,-0.00557647,0.045185849,0.093171092,0.078470173,0.048727346,0.068029644,-0.025725541,0.00078579,-0.02049953,-0.011586095,0.114173756,0.07820588,-0.136206031,-0.025530582,-0.434547195,0.136757873,-0.023917886,-0.045934428,-0.102539105,0.111162912,0.029620173,0.007436163,0.024780054,0.087169218,0.030686131,0.038347134,0.116979948,-0.00386371,-0.027264329,0.021045318,0.080804167,0.065277291,-0.011434161,-0.033777061,-0.245130782,0.07393928,-0.016648053,-0.024799269,-0.074549123,0.079224967,-0.008342673,0.045803343,0.033078436,0.121382908,-0.006331973,-0.011107677,-0.0600852,-0.015731024
17,0.051785654,-0.01075341,-0.068046542,-0.015804152,-0.077378589,0.026534237,0.36008822,0.051393467,-0.000552942,-0.02264137,-0.442558045,0.188973496,0.040286676,-0.005364177,-0.007234313,-0.012779263,-0.04547114,0.002126814,-0.062110255,-0.035184484,-0.044909112,0.018190225,0.192234094,0.13710739,0.020124387,0.022906495,-0.76050213,0.163693667,-0.047738004,-0.067471213,-0.262496716,0.26654222,-0.003068901,0.049058652,0.098151843,0.082480565,0.05061191,0.072858409,-0.030815979,0.001460547,-0.017035926,-0.005481106,0.123535006,0.082210616,-0.140695471,-0.027750964,-0.458223223,0.14423495,-0.027088217,-0.047126105,-0.116445111,0.118026835,0.025894096,0.011279813,0.027138038,0.09341704,0.032475062,0.036340482,0.119175989,-0.00453577,-0.041202971,0.023059333,0.086497415,0.069917376,-0.010256907,-0.035041372,-0.253202496,0.076767054,-0.01512958,-0.025247593,-0.078568214,0.084800696,-0.012662701,0.049119123,0.035056039,0.128441382,-0.006123162,-0.008262944,-0.063660243,-0.019569788
18,0.054121687,-0.011410562,-0.071549215,-0.017124248,-0.085893098,0.028054391,0.382691316,0.054595303,-0.000528051,-0.022782935,-0.467755879,0.199545976,0.044512864,-0.00663717,-0.008277735,-0.014118022,-0.04500201,0.004457501,-0.064875761,-0.040671156,-0.046777539,0.017394328,0.203410921,0.14742254,0.023532681,0.027332602,-0.803652098,0.170644588,-0.058051888,-0.068637177,-0.276503528,0.279249203,0.000539218,0.055901868,0.102078978,0.086103773,0.050862198,0.079506745,-0.036845511,0.001971011,-0.017870017,0.002757409,0.131236784,0.087050243,-0.14447479,-0.028550904,-0.482754301,0.150463715,-0.030268032,-0.045841157,-0.131828424,0.125461354,0.023934885,0.014757309,0.030811359,0.097603922,0.032817389,0.033731359,0.122737288,-0.00489204,-0.055586289,0.025127186,0.092052928,0.074039916,-0.010828471,-0.037475466,-0.258828093,0.08117319,-0.015785884,-0.027120953,-0.08139017,0.090954758,-0.017185534,0.05118801,0.037537602,0.13494908,-0.003955698,-0.004522655,-0.066605544,-0.024136666
19,0.056530561,-0.012374387,-0.076634101,-0.020183495,-0.094534395,0.029022651,0.405499346,0.057335798,-0.000822199,-0.023622153,-0.491076933,0.210314294,0.048380001,-0.007056184,-0.009261221,-0.014000668,-0.042697344,0.006166533,-0.06701982,-0.046618357,-0.046992339,0.015819619,0.215068377,0.158242835,0.027830912,0.031053338,-0.850153712,0.178776596,-0.065907935,-0.070311918,-0.29230458,0.28818622,0.003857563,0.063831305,0.105549518,0.091139787,0.054056605,0.085313441,-0.041267868,0.000614418,-0.019448349,0.010219198,0.141734134,0.091451579,-0.147745668,-0.029822928,-0.506676088,0.157848553,-0.032707875,-0.047390272,-0.146636103,0.13058616,0.018512204,0.018989874,0.034461822,0.106157812,0.033789874,0.030723728,0.127251856,-0.005375738,-0.068203298,0.026500399,0.095731124,0.078249689,-0.011006048,-0.038495438,-0.265633036,0.084191799,-0.01802248,-0.027588351,-0.087142574,0.096279383,-0.014760037,0.052728144,0.039807685,0.141012641,-0.004982728,-0.000158273,-0.069014611,-0.028597896
20,0.06113757,-0.011571885,-0.082469215,-0.023902337,-0.101075542,0.030989752,0.425958208,0.059563408,-0.00098706,-0.021947758,-0.516918231,0.22149852,0.053265231,-0.009306449,-0.009733495,-0.016126718,-0.042443147,0.00805535,-0.069666828,-0.051280735,-0.042140495,0.015086202,0.224513746,0.166965306,0.031241562,0.032562852,-0.892059604,0.186028348,-0.071672727,-0.073510601,-0.307627897,0.297357747,0.004397183,0.067363832,0.112538653,0.095270407,0.058504725,0.089440158,-0.044967042,-0.000959032,-0.02129809,0.016069325,0.152858348,0.095772508,-0.151339548,-0.030811256,-0.530806697,0.165383508,-0.03503842,-0.047930594,-0.162097204,0.135722215,0.012788823,0.024274619,0.038508441,0.116536814,0.030840042,0.027277708,0.13259295,-0.005063956,-0.079323712,0.028903415,0.099670558,0.083275437,-0.012095405,-0.03998437,-0.271852553,0.087649088,-0.019767561,-0.028334368,-0.09213186,0.101436142,-0.014320525,0.05486309,0.042159002,0.147590929,-0.005214861,0.004101145,-0.070680631,-0.033713768
21,0.068365706,-0.014156456,-0.088136321,-0.026944606,-0.107722925,0.033534026,0.447528946,0.061488863,-0.001638429,-0.025428865,-0.538194997,0.232185507,0.058717925,-0.01030891,-0.011745626,-0.019680818,-0.039009815,0.009373347,-0.071404263,-0.058199459,-0.035820535,0.015422583,0.235067684,0.174547545,0.033971643,0.033552512,-0.931404462,0.194070586,-0.076756383,-0.077726965,-0.323062215,0.305808164,0.000466188,0.070586422,0.118971279,0.100412026,0.063443245,0.093298332,-0.048167624,-0.001369694,-0.023633985,0.021710616,0.164790158,0.100128686,-0.155089822,-0.032393407,-0.554773777,0.172849144,-0.037636896,-0.046715103,-0.176244223,0.141100907,0.00661735,0.029612364,0.042822357,0.127666331,0.026132245,0.025145576,0.137875011,-0.00796814,-0.089678168,0.031613447,0.102954721,0.087858947,-0.013418743,-0.041669577,-0.28018326,0.090898271,-0.019494447,-0.030596986,-0.094083965,0.106176433,-0.010831028,0.055392013,0.044012309,0.15251805,-0.005532421,0.00752201,-0.073188147,-0.038666864
22,0.076215663,-0.016521958,-0.09498576,-0.030442923,-0.113950509,0.035823395,0.468518236,0.064010829,-0.001717747,-0.028506697,-0.560647475,0.241893425,0.063866314,-0.011597326,-0.013553447,-0.021013192,-0.036143004,0.010747575,-0.072570482,-0.064018882,-0.03175918,0.015467715,0.245457532,0.183414281,0.036921591,0.035340841,-0.971154594,0.20162822,-0.082018703,-0.081113601,-0.339447244,0.315307945,-0.004841414,0.075296226,0.126137563,0.105605003,0.067782155,0.097469655,-0.049646517,-0.001409696,-0.026449198,0.028622964,0.176898923,0.104361416,-0.159878343,-0.035302217,-0.578198992,0.180349296,-0.04049414,-0.047023619,-0.186795451,0.148047098,0.001166558,0.034675583,0.046423803,0.138613715,0.021244889,0.022069864,0.143541951,-0.011242926,-0.095030377,0.034356463,0.105947927,0.091915987,-0.015162099,-0.043356222,-0.288895497,0.093251031,-0.018119178,-0.03515591,-0.096121124,0.111419256,-0.007176423,0.054821763,0.045600719,0.156867313,-0.005312287,0.010340011,-0.075584197,-0.043559605
