,20310_2023-09-03,20311_2023-09-03,20312_2023-09-03,20313_2023-09-03,20314_2023-09-03,20315_2023-09-03,20316_2023-09-03,20317_2023-09-03,20318_2023-09-03,20319_2023-09-03,20320_2023-09-03,20321_2023-09-03,20322_2023-09-03,20323_2023-09-03,20324_2023-09-03,20325_2023-09-03,20326_2023-09-03,20327_2023-09-03,20328_2023-09-03,20329_2023-09-03,20310_2023-09-13,20311_2023-09-13,20312_2023-09-13,20313_2023-09-13,20314_2023-09-13,20315_2023-09-13,20316_2023-09-13,20317_2023-09-13,20318_2023-09-13,20319_2023-09-13,20320_2023-09-13,20321_2023-09-13,20322_2023-09-13,20323_2023-09-13,20324_2023-09-13,20325_2023-09-13,20326_2023-09-13,20327_2023-09-13,20328_2023-09-13,20329_2023-09-13,20310_2023-09-23,20311_2023-09-23,20312_2023-09-23,20313_2023-09-23,20314_2023-09-23,20315_2023-09-23,20316_2023-09-23,20317_2023-09-23,20318_2023-09-23,20319_2023-09-23,20320_2023-09-23,20321_2023-09-23,20322_2023-09-23,20323_2023-09-23,20324_2023-09-23,20325_2023-09-23,20326_2023-09-23,20327_2023-09-23,20328_2023-09-23,20329_2023-09-23,20310_2023-10-03,20311_2023-10-03,20312_2023-10-03,20313_2023-10-03,20314_2023-10-03,20315_2023-10-03,20316_2023-10-03,20317_2023-10-03,20318_2023-10-03,20319_2023-10-03,20320_2023-10-03,20321_2023-10-03,20322_2023-10-03,20323_2023-10-03,20324_2023-10-03,20325_2023-10-03,20326_2023-10-03,20327_2023-10-03,20328_2023-10-03,20329_2023-10-03
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.00028635592860126735,0.008482742031318935,-0.00037335466157628616,0.0017194843693104644,0.0038728437996340404,0.00267574631580203,0.0010246367615707186,-0.009450271269589194,-0.0036346558565156784,0.004252339779277747,-0.0014448754252782692,0.000587235191787272,-0.011158905456838397,-0.00022434157054362913,-0.0017119877902160852,0.0006413777562457312,0.0008332618434465644,0.0015763056244892937,9.076844627742275e-05,0.0025627796231120215,0.0008784383458291245,-0.001978458906897629,-0.0008192496514709546,0.0016525572554471069,0.0023047293551172743,0.0011483624499604161,0.0014079238299444796,-0.006223273771276183,-0.004559235246389903,0.0040652424918192764,0.0018187986696673875,-0.005315518972807354,-0.007972912431540635,0.0005191329240261666,-0.0021029110853234556,0.00028852804210544036,0.0025626404688523508,0.0008301240892194528,0.0009111385019124896,0.010184171964503719,0.0019238328601787202,0.002337630987788941,0.0004852516539344265,-0.0014428848969529895,0.0010562980515089748,0.003258993989518899,0.0033006137422191273,-0.006548568098882157,-0.003572278950684904,0.0021557825649054507,0.002035172699500265,-0.0011016043077063387,-0.005769597644494695,0.0008940867799083208,-0.0008187865163051811,3.367516357855038e-05,0.0010471494211756749,0.0022261782776666905,-0.000931359872090809,0.0008552479274257507,0.0006045999178354577,-0.0012743723948958063,0.0008570922977924056,0.0022325442049861977,-0.00047204435222170105,0.0014002317413570609,0.002161538619112946,-0.0029647438503381807,-0.0028242259317536877,-0.0006927942190344538,0.0023368200556106444,-0.0004690622251573018,-0.006092854657026692,0.0012106974614880528,-0.0029818542093664746,0.0015342243888483154,0.001957169464759545,0.002379297302461225,0.0001779313989445086,0.001521226220759786
2,0.0005015177423572936,0.01632892775342043,-0.0001851035543225521,0.0031706922282594974,0.008201489716824995,0.005505706279542721,0.002177033822178487,-0.018782048159820874,-0.007290321265593036,0.00786439060519939,-0.0008859359852024795,0.0003900869205395452,-0.02242086852579206,-0.0013094919476088762,-0.004482227924761162,0.0011379639571487132,0.0017909677351113373,0.0024826715260601873,-0.0013291152363663628,0.007449080338865599,0.003259675085978131,-0.003703007669166425,-0.000993795695301003,0.0031338900494475297,0.004973190305584296,0.0031719168309862766,0.003053396754928883,-0.01364012536039283,-0.008861312584755865,0.008013204225385095,0.0028416393526455863,-0.010828474422545753,-0.015996026294324395,0.00032603229659855515,-0.004722200837569801,0.000735117470469504,0.00344039342189717,0.0021524908264325404,0.0014128533965873658,0.02069153943159563,0.0027405351695435343,0.004826775665698335,0.0018571302357770492,-0.0023984915004859886,0.0015079731225213777,0.006135055816926638,0.0066939407914574645,-0.01196041107232304,-0.007042647334074559,0.003176354526388536,0.004857568672008483,-0.003033778127878861,-0.01165111764586868,0.0022892510253598175,-0.003234242389659414,0.00048032968663846987,0.0021895895703707424,0.004640070328115087,-0.0025934183676739053,0.003013383375588319,3.95932809453825e-05,-0.002560868843616504,0.0009792670059525221,0.004249336856815944,0.000827878405750937,0.0025118578319833773,0.003911007963161239,-0.006477391928829235,-0.006088632381960224,3.9041170794007485e-05,0.00468278079955553,-0.00010600549472172816,-0.011910477434142308,0.002310539059486416,-0.003566767098853063,0.002387313756045728,0.002648166679321662,0.0037840099652370895,0.0012065612616822818,0.0013359146237661434
3,0.0006418723824168637,0.02487726717385641,-0.00037747106924967966,0.004666939119729818,0.01226548695262153,0.008804555532542224,0.0032996635788435924,-0.028208941725594627,-0.011568117242795495,0.011649659811752144,0.00030048628270407107,-0.0005384120902149903,-0.03238910640849468,-0.0016871885986802226,-0.007991847880184366,0.0013982809627037796,0.0021264382345265176,0.0030275693241677004,-0.0025198767488419094,0.01208302749191148,0.005687824458725288,-0.005628339832696838,-0.0011844346120355453,0.004463091737740399,0.007373290535433341,0.0048913590015331465,0.0047366399506572066,-0.020085075655838835,-0.012954206371965427,0.011553639674957594,0.006874516628805338,-0.01638259365111594,-0.02457641735180971,0.0014389682309925433,-0.006597042136739617,0.0013330432267792958,0.00432105717875686,0.0036506883407199098,0.0017754705867574216,0.028441508779565083,0.0036633271224744135,0.006419733341274991,0.0030306500318033613,-0.004888707037991935,0.002658173109480799,0.00854863147049656,0.010326991236873084,-0.017152189504926696,-0.012565917589192566,0.003372055768252835,0.008896271795904909,-0.005218600765417136,-0.017261114113900078,0.0036430547394630253,-0.004159141482062978,0.0006618804422444668,0.003432308651397875,0.006143279569165827,-0.004497020722752154,0.007499306358141666,0.0015491517104138097,-0.005413276994509886,0.0003242388559101528,0.006171713248789956,0.0010283336028038548,0.003820836550580964,0.005746489835985358,-0.009658525193209755,-0.00854145643433668,0.0014748554289454319,0.006483341380494778,-0.0007580959982576019,-0.018261159539051164,0.0029090394637236727,-0.0058156986372353,0.003418493340667794,0.003618920588408514,0.005370357168047235,0.000648483159125135,0.005314098364955555
4,0.0006436595871903705,0.032440142088987045,0.00026018064653499096,0.00591449965340729,0.016484029216066176,0.010453370181899402,0.0039862648157367175,-0.03595195135570606,-0.015742316926889544,0.01420646465958697,0.0017935554390504649,-0.0018639138886413775,-0.0422598013568134,-0.002177163838794627,-0.01160922052493163,0.0019389664648699068,0.004555548473405224,0.0039733759220794695,-0.003089682868406385,0.015224006840099946,0.008522314004409282,-0.0069378570079265955,-0.0016300732507232851,0.006071942520250673,0.010445158651869235,0.007017670083705241,0.006297904047755765,-0.026146349781669187,-0.017435835665750687,0.015552390214473633,0.00886007735440586,-0.022476681687415123,-0.03313763672095149,0.002047282583816923,-0.009076715022921178,0.0023394652810750927,0.004447264298029552,0.005358804435417142,0.0020857182716866873,0.03641430843405402,0.0061232356003344535,0.007020784217871778,0.005690482407651132,-0.008087493753443198,0.0023937483188021247,0.01095630914531398,0.014550058400061516,-0.02174014293097315,-0.016379584586196927,0.0021735422199284926,0.010614432888573333,-0.00752753239878956,-0.02287826950612981,0.006037084860871289,-0.006093082139095429,0.0027111595791851073,0.005641288874961958,0.007899758940034474,-0.0059071848320613185,0.00970601955532402,0.002292677333365134,-0.007097307730568048,-0.0007985156793068882,0.008034776987955183,0.0029018986923290413,0.005408471593099762,0.0062286896678500625,-0.013924837124953626,-0.0099971705795312,0.003967031544505062,0.007625654133406101,-0.0008853678189879588,-0.024460668156251586,0.002927895419460924,-0.006972472526904028,0.004425217240552115,0.0035661002917279916,0.007322689787713443,-0.00028037527352609004,0.01000437137984278
5,0.0012640883643655343,0.039699413810517115,0.0010827064007159493,0.005926126248404273,0.020095011056881162,0.012066537240315256,0.005291671151361754,-0.044175511445068594,-0.020363265725251267,0.016508705347831665,0.00414644723716151,-0.004031003446861803,-0.0515641582445312,-0.0025103787709497283,-0.015128276109905414,0.0021312512231332903,0.007406867054328359,0.004765228342904493,-0.004255246482330222,0.020427210283692432,0.010458686432414765,-0.008300059566956008,-0.002070563836340966,0.007825728128274534,0.014451899198256513,0.009176514721723095,0.0076693110594519,-0.03198809394401536,-0.02268811922214553,0.019465963804151443,0.012413990806095399,-0.027982469954459077,-0.04194630556305867,0.0026679876820097093,-0.0104031261802362,0.003485665892597467,0.004685827123893205,0.006118511591395759,0.003255268479769313,0.042189568425328616,0.007818297771180482,0.006971918474590666,0.00846454868194968,-0.011633195935083052,0.002124278331571361,0.012195011710041115,0.018962754336051546,-0.02616442571165578,-0.020287428246568595,0.0007967838070754851,0.015270898481411166,-0.009962760826951467,-0.02930698501111806,0.008571235792175003,-0.007798593389566122,0.004285995924753649,0.0076986098518361246,0.008989642961630295,-0.007697526189161863,0.013864069509416765,0.002584034922321621,-0.007891227603700202,-0.0018741648913831455,0.009454445645289411,0.005502679797629639,0.007511804174086478,0.007657552501406428,-0.017904409826261514,-0.011715250916594755,0.007388243121141613,0.0075561426476795646,-0.00036202192150369683,-0.030435167242835348,0.0035654900378716547,-0.0084587553443356,0.004988088345889707,0.00338920319801872,0.008961376858962922,-0.0008378651218379218,0.013004756109026516
6,0.001994724520422153,0.046582086148156066,0.0010831418973467066,0.007296281577453101,0.023448921968167724,0.014398599850373728,0.006028998979189737,-0.05171587204465311,-0.025303548924526353,0.018730553629183078,0.007001332895057999,-0.006242442665055137,-0.06077277656337543,-0.002207138220462923,-0.01900974002792566,0.0025270620226933715,0.01024119967166115,0.005072148350620864,-0.005018161126784548,0.025060111692845055,0.013444681802809555,-0.009771952322623179,-0.002241448960546677,0.009237828657994385,0.018084884561396564,0.012100449802254332,0.009410620667694047,-0.03810959455363161,-0.02781530105409047,0.024107234435710723,0.016269904012155223,-0.0332616347832726,-0.05058579827230858,0.0029487312847820135,-0.014821611559312942,0.004684995053565899,0.005262523210397774,0.007208151675811791,0.003407462630221403,0.048616520816693765,0.008979177098098035,0.007523136388748242,0.00988927762685421,-0.015424886094898227,0.001813009155334555,0.015927923915789677,0.02290043497934846,-0.03166269066452898,-0.023264120137000077,-0.0001746853549775551,0.015828930529437457,-0.011813957526385366,-0.03561346836105628,0.010831128547501123,-0.01000109286086115,0.00545679001797339,0.008820912618951127,0.010587608698564566,-0.009585668021578897,0.02213448451953326,0.00337033226871597,-0.009356864389211239,-0.002413700389112705,0.010422448171617305,0.0076527108696637924,0.009674429540375229,0.009121800039963546,-0.022231821800549056,-0.014071361005839833,0.01076586813756819,0.005221746832376084,0.00037822107256602067,-0.03632057467186911,0.004490863710103099,-0.008951878666920265,0.005517343517958295,0.0034096617419194786,0.01002679817062102,-0.0019081211827725042,0.017236819213138688
7,0.002448317648259035,0.05384503454021683,0.000516081372353483,0.008233342575437064,0.02736614377035096,0.01605412516767757,0.007220498528752728,-0.059706696816014926,-0.030183255402910447,0.021656894538836013,0.0087371730297221,-0.008473673602175325,-0.06958501481013712,-0.0024704717421357714,-0.021965903751201665,0.0022833624920508555,0.013709707296165163,0.004794045269385094,-0.005674349402575274,0.030229104643474614,0.016755289441718446,-0.012153527261830277,-0.0024262113446269495,0.010657488737969345,0.022823757848684068,0.013794871087540628,0.011618253846521043,-0.044044114046034366,-0.03253854717882376,0.02750158180539586,0.019802018641705388,-0.03913147574156994,-0.05884564827668015,0.004348511895969409,-0.0190850431957017,0.005770835922916717,0.0064645984471383144,0.008940473137165839,0.0046964459502802924,0.053622851461923915,0.010933967631750363,0.008847990457105936,0.01090810539341902,-0.018341279353116136,0.0008214287819683364,0.01980936866615224,0.025945387705114342,-0.03781888741231043,-0.02674800899740859,-0.00012834315873533342,0.01323339225698561,-0.013089460036596279,-0.04139484409970606,0.013083833486390972,-0.010477362892991948,0.00672690228138606,0.009255272358394961,0.010985667000362298,-0.01164612232455653,0.03232849315733688,0.004441100530534925,-0.009629333140203755,-0.002109104976312892,0.011927218450452415,0.009860080519864312,0.012272575319670409,0.010449372880906083,-0.027047464655094444,-0.015887996105306,0.013361054681610085,0.0029862260863282586,0.002096726081141753,-0.04173821580439352,0.005125274201169816,-0.010902571311838472,0.006353813916078366,0.003156359589276292,0.011400340269155151,-0.003805088016441971,0.020564332241768568
8,0.003440257622600029,0.059853180115020166,-0.0002385591029394618,0.008237543519008739,0.0295332139100708,0.017361868565132,0.007305824749479939,-0.0670202066729928,-0.0347883453720641,0.02364518815051042,0.011373561985259073,-0.010434466118809382,-0.07830982956331667,-0.0024787047063554724,-0.026547853059462057,0.002361169956714093,0.020723995399983153,0.004696478774519619,-0.0060886946844931344,0.03556485988681857,0.019123930448685655,-0.013476033673875065,-0.0033558338826367162,0.011218986106044326,0.026874702403105744,0.016052158715524456,0.013160224582449587,-0.04970339778795463,-0.03697269806453107,0.031940894034725886,0.022775192680526857,-0.043570420512509145,-0.06701611311433453,0.005073051367709525,-0.021543046071286653,0.0071617811613649,0.007199201264839417,0.010767789717242238,0.005799736659369614,0.057078861578482076,0.013506710815633483,0.010545923206997543,0.012979489882319228,-0.019903259789863625,-0.00015270467655170705,0.022737907857901973,0.0297258509036169,-0.04350306885928035,-0.03170516341366181,-0.0008472777177956914,0.01509177158948205,-0.014156850299478663,-0.04617322163652915,0.015658824709220198,-0.012034590224800468,0.008890211199933162,0.010731357944891329,0.012008196941366123,-0.012502118751164915,0.03206516726430664,0.005741935554183897,-0.01078076720368415,-0.0014424510731956275,0.013773532693164725,0.012195505918001004,0.015063137418948713,0.012237060548997647,-0.03175236441442664,-0.01753040652044291,0.015403127137986417,-0.00030985834114005684,0.0037994221507418047,-0.04597816774781904,0.005042240031762901,-0.012456708696973351,0.007179485721323431,0.0015633343470469185,0.013112991946712782,-0.006339487403991484,0.024744650695673442
9,0.003201324863852051,0.06723000312294403,-0.0011364065068306672,0.009200890230907532,0.03289274001504339,0.01871595175081353,0.006736432152422367,-0.07560941143141875,-0.03938165833043428,0.02646623215938604,0.011291467051229631,-0.011756172376955476,-0.08714851839120996,-0.002982584785399922,-0.029698170652430633,0.002356538791161711,0.027264027844971395,0.005206679611255538,-0.00641399429138545,0.04203279535548887,0.021682017267814047,-0.014910819466237513,-0.0033436818619350106,0.01139689961154744,0.028967234178651324,0.01789456346722318,0.015628283388792852,-0.05536625369245485,-0.04210805133026696,0.03472134536398386,0.024458356645624235,-0.04514582583573201,-0.07495610274806097,0.006385019333635,-0.025692422251445635,0.008434564169647274,0.007303962498824035,0.011845955909294048,0.007209805572479411,0.062372071593877365,0.01569730767877786,0.010472908296051742,0.014716176081876142,-0.02043210986668953,-0.0018259945782688192,0.024739643324394933,0.03391327391457821,-0.04878775682512426,-0.036150292952427776,-0.001661452931266183,0.01988978546198439,-0.01565482721529321,-0.050824018175767094,0.017533012686484994,-0.014045696394411777,0.011174336473736446,0.012652066564399433,0.012741028805180576,-0.01345159743573987,0.03221910851909371,0.004972267227586258,-0.009559479704307705,-0.000316329820229555,0.01420608212677621,0.015505007617711897,0.017871882786110405,0.013547246340408492,-0.0369116973983985,-0.01949721560921347,0.01908012998090669,-0.004728798035458226,0.0063056179263014656,-0.04886443072737734,0.0034888084262689745,-0.013702109152710307,0.008574423030736966,-0.001518857864994061,0.014000083774156735,-0.009998820019902155,0.030361223187256314
